0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0.549074074074074,0.6989583333333333,0.537962962962963,0.6989583333333333,0.6037037037037037,0.7130208333333333,0.6037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6807291666666667,0.5324074074074074,0,0,0.6619791666666667,0.5324074074074074,0,0
0.634375,0.48333333333333334,0.6807291666666667,0.4787037037037037,0.6807291666666667,1.2657407407407408,0.7036458333333333,0.5648148148148148,0.7453125,0.825925925925926,0.6020833333333333,0.962037037037037,0.73125,0.700925925925926,0.60625,0.7824074074074074,0,0,0.6760416666666667,0.7935185185185185,0,0,0.6479166666666667,0.47314814814814815,0.6713541666666667,0.962037037037037,0.6296875,0.4675925925925926,0,0
0.6203125,0.462037037037037,0.6619791666666667,0.4564814814814815,0.6619791666666667,1.239814814814815,0.6989583333333333,0.5546296296296296,0.740625,0.8101851851851852,0.5973958333333333,0.9453703703703704,0.73125,0.6851851851851852,0.60625,0.7768518518518519,0,0,0.6760416666666667,0.7824074074074074,0,0,0.6296875,0.45092592592592595,0.6713541666666667,0.950925925925926,0.615625,0.45092592592592595,0,0
0.6020833333333333,0.4564814814814815,0.6479166666666667,0.44537037037037036,0.6479166666666667,1.212037037037037,0.6854166666666667,0.537962962962963,0.73125,0.8101851851851852,0.5973958333333333,0.9185185185185185,0.7177083333333333,0.674074074074074,0.60625,0.7666666666666667,0,0,0.6713541666666667,0.7666666666666667,0,0,0.6109375,0.4398148148148148,0.6666666666666666,0.924074074074074,0.5973958333333333,0.44537037037037036,0,0
0.5739583333333333,0.4564814814814815,0.615625,0.44537037037037036,0.615625,1.212037037037037,0.6572916666666667,0.537962962962963,0.7036458333333333,0.8046296296296296,0.5880208333333333,0.9351851851851852,0.6895833333333333,0.674074074074074,0.5973958333333333,0.7824074074074074,0,0,0.6526041666666667,0.7824074074074074,0,0,0.5833333333333334,0.4398148148148148,0.6526041666666667,0.9398148148148148,0.5739583333333333,0.44537037037037036,0,0
